timestamp_utc,gui_frame,actor,owner_slot,owner_base,owner_char_id,owner_name,owner_action_id,owner_action_name,owner_action_frame,victim_slot,victim_base,victim_char_id,victim_name,property_a,property_a_text,property_b,property_b_text,runtime_status_20,phase_property_a,phase_property_b,base_damage,object_flags_10,object_flags_14,object_flags_18,object_flags_1c,object_flags_24,object_flags_28,object_flags_2c
2026-07-25T19:31:58Z,1207,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0006,,0,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,2400,0x00010009,0x00000000,0x03000000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:31:58Z,1207,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0006,,10,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83002004,0x83002004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:31:58Z,1207,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0006,,11,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:31:58Z,1207,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0006,,12,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:28Z,237,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0131,Hado M,16,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,2800,0x00010009,0x00000000,0x83000004,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:28Z,238,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0131,Hado M,17,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83002004,0x83002004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:28Z,238,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0131,Hado M,18,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:28Z,238,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x00A2,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:28Z,238,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0001,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:29Z,238,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x000A,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:29Z,239,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x000B,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:45Z,346,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,92,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:45Z,347,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,101,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:45Z,347,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,102,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:45Z,347,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,102,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:45Z,347,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,106,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:45Z,347,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,107,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,347,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,111,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,347,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,112,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,348,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,116,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,348,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,117,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,348,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,121,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,348,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,122,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,349,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,126,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,349,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,127,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,349,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,131,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,350,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,132,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,350,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,136,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,350,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,136,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,350,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,137,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,352,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,146,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,352,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,147,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,352,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,151,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,352,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,152,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,352,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,156,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,352,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,157,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,352,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,161,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,352,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,161,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,353,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,162,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,353,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,166,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:46Z,353,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,167,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:47Z,354,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,176,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:47Z,355,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,177,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:47Z,355,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,181,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:47Z,355,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,182,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000000,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:47Z,356,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,186,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000109,"Mid, Light Hit, A flags 0x00000100",0x00000023,"Damage exception route A, Init/default bit, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,1040,0x2C02000D,0x00030000,0x03002004,0x00000000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:47Z,356,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,187,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000109,0x00000023,100,0x2C02000D,0x00030000,0x83006000,0x83006000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:47Z,357,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,205,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000109,0x00000023,100,0x2C02000D,0x00030000,0x83006000,0x00400000,0x00000000,0x00000003,0x000003E8
2026-07-25T19:37:53Z,391,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0131,Hado M,16,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,2800,0x00010009,0x00000000,0x83000004,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:53Z,392,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0131,Hado M,17,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83002004,0x83002004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:53Z,392,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0131,Hado M,18,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:53Z,392,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x00A2,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:53Z,392,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0001,,1,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:53Z,392,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x000A,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:53Z,392,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x000B,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:53Z,393,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0003,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:37:53Z,393,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x001F,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00000000,0x00000000,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,479,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0131,Hado M,16,,0x00000000,0,,0x0000000C,"Mid, Heavy Hit",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,2800,0x00010009,0x00000000,0x03040000,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,479,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0131,Hado M,16,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00040102,"One-eighth block-damage route B, Init/default bit, Default collision family",0x00000000,0x00000000,0x00000000,2800,0x00010009,0x00000000,0x83000004,0x00000000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,479,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0131,Hado M,17,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83002004,0x83002004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,479,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x00A2,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,479,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0001,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,479,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x000A,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,479,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x000B,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,480,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0003,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,480,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x001F,,0,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x83006004,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,480,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x001F,,1,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00010009,0x00000000,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:08Z,480,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x001F,,2,P2-C1,0x927EB9E0,1,Ken the Eagle,0x00000009,"Mid, Light Hit",0x00000040,Common normal-hit bit,0x00000000,0x00000000,0x00000000,100,0x00000000,0x00000000,0x83006004,0x00400000,0x00000000,0x00000000,0x000003E8
2026-07-25T19:38:35Z,648,0x91A6B774,P1-C1,0x9246B9C0,12,Ryu,0x0160,Shinkuu,91,P2-C1,0x927EB9E0,1,Ken the Eagle,0x0000000C,"Mid, Heavy Hit",0x00000123,"Damage exception route A, Init/default bit, Default collision family, Unknown B bits 0x00000020",0x00000000,0x00000109,0x00000023,720,0x2C06000D,0x00030000,0x03000004,0x00000000,0x00000000,0x00000003,0x000003E8
